submission_id,submission_date,gender,age,education,how_likely_to_social_distance_when_out_in_public
4817637088690176,2020   11 16  ,Male,36 to 45 years old,University or college degree completed,Likely
4707224315494400,  2021----01++++ 22,Male,16 to 25 years old,Some secondary school / high school,Likely
5013783992074240,<li>2020 12 28</li>,Male,Over 45 years old,Post-graduate education,Very likely
5607716302356480,  2021----01++++ 20,Male,16 to 25 years old,Some secondary school / high school,Unlikely
5941132577210368,<li>2020 11 26</li>,Female,26 to 35 years old,Technical school diploma or degree completed,Likely
5809345834254336,  2020----12++++ 15,Male,16 to 25 years old,Some university or college,Very likely
4932727708319744,  2020----12++++ 05,Male,Over 45 years old,Technical school,Likely
4777339314765824,  2020----12++++ 07,Male,36 to 45 years old,College or university,Very likely
6212566255927296,2020 <12>>> 11,Male,16 to 25 years old,Secondary/high school,Likely
6349895830339584,2020 <11>>> 17,Female,Over 45 years old,University or college degree completed,Likely
5397113799442432,  2020----12++++ 13,Male,16 to 25 years old,Technical school,Likely
4767608462376960,2020 <11>>> 26,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
4654986274537472,  2020----11++++ 17,Female,26 to 35 years old,University or college degree completed,Very likely
6437526710779904,<li>2020 12 09</li>,Male,26 to 35 years old,Post-graduate education,Unlikely
5908636240183296,2021 <01>>> 12,Female,26 to 35 years old,Post-graduate education,Very likely
5795581772693504,2020 <12>>> 05,Male,16 to 25 years old,Secondary/high school,Very likely
5990083550511104,  2021----01++++ 17,Female,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
5113470183014400,2020 <12>>> 23,Male,26 to 35 years old,Some university or college,Likely
6116850737086464,2020 <11>>> 16,Female,26 to 35 years old,College or university,Very likely
5840851239698432,2020 <11>>> 18,Female,36 to 45 years old,University or college degree completed,Very likely
4977061793103872,2021   01 14  ,Male,26 to 35 years old,Technical school diploma or degree completed,Very likely
6042836939309056,<li>2021 01 22</li>,Male,16 to 25 years old,Some primary education,Likely
4819440396140544,  2020----12++++ 01,Female,26 to 35 years old,Some technical education (e.g polytechnic school),Unlikely
5135222162325504,2020 <12>>> 06,Male,16 to 25 years old,Some university or college,Very likely
6161190679216128,<li>2020 12 27</li>,Male,36 to 45 years old,Secondary/high school,Unlikely
5752654455373824,2020 <11>>> 16,Male,Over 45 years old,Technical school diploma or degree completed,Very likely
5657212679880704,<li>2021 01 10</li>,Male,36 to 45 years old,Secondary school/ high school completed,Likely
6061628824223744,2020   12 06  ,Male,Over 45 years old,Technical school diploma or degree completed,Likely
4729993161867264,<li>2021 01 19</li>,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
5509290736746496,  2020----11++++ 20,Male,36 to 45 years old,Secondary school/ high school completed,Very likely
4895728720936960,  2020----11++++ 16,Male,16 to 25 years old,Secondary school/ high school completed,Likely
5899681017364480,  2020----11++++ 16,Female,26 to 35 years old,University or college degree completed,Very likely
4600427531468800,<li>2020 12 06</li>,Male,26 to 35 years old,Technical school diploma or degree completed,Unlikely
5881199294939136,  2020----12++++ 05,Male,26 to 35 years old,College or university,Very likely
5314781423861760,  2020----12++++ 07,Male,26 to 35 years old,Technical school,Very likely
5235845805375488,  2020----11++++ 16,Male,16 to 25 years old,Secondary/high school,Very likely
6454549545222144,  2020----12++++ 04,Male,26 to 35 years old,College or university,Likely
5907016553070592,2020   12 04  ,Male,16 to 25 years old,Secondary/high school,Very likely
5452233715220480,<li>2021 01 16</li>,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
4944720297197568,2020   12 04  ,Male,26 to 35 years old,Technical school,Unlikely
4867244680282112,2021 <01>>> 20,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
5469479049101312,<li>2020 12 29</li>,Male,16 to 25 years old,Some university or college,Likely
4532924738437120,2020   11 22  ,Male,16 to 25 years old,Secondary school/ high school completed,Likely
5279310371094528,2020 <11>>> 28,Female,36 to 45 years old,Technical school diploma or degree completed,Likely
4720959992102912,<li>2020 11 21</li>,Prefer not to answer,16 to 25 years old,Secondary school/ high school completed,Unlikely
6690699799166976,2020   12 06  ,Male,36 to 45 years old,Technical school,Likely
6668981869215744,<li>2020 11 21</li>,Female,26 to 35 years old,College or university,Very likely
4799597756284928,2020 <12>>> 04,Male,16 to 25 years old,University or college degree completed,Likely
6379330147188736,2020   11 16  ,Female,Over 45 years old,Post-graduate education,Likely
6432910837284864,<li>2020 11 17</li>,Female,16 to 25 years old,Some university or college,Likely
6249401438961664,2020 <12>>> 06,Male,16 to 25 years old,Secondary school/ high school completed,Unlikely
5754028073156608,2020 <11>>> 16,Female,16 to 25 years old,Secondary school/ high school completed,Likely
5499416135073792,<li>2021 01 25</li>,Male,16 to 25 years old,Secondary school/ high school completed,Likely
6584535161765888,  2020----11++++ 25,Male,16 to 25 years old,Some primary education,Very likely
5582029254295552,  2020----12++++ 08,Male,36 to 45 years old,College or university,Very likely
6608557559775232,  2020----12++++ 29,Female,Over 45 years old,Technical school diploma or degree completed,Unlikely
4746087832485888,2020 <11>>> 24,Female,26 to 35 years old,College or university,Likely
4771898184695808,2021   01 10  ,Female,36 to 45 years old,Post-graduate education,Unlikely
4685053486694400,2020 <12>>> 08,Male,26 to 35 years old,University or college degree completed,Neither likely nor unlikely
5870238446125056,<li>2020 11 16</li>,Male,26 to 35 years old,Some technical education (e.g polytechnic school),Very likely
4643045736972288,<li>2020 12 30</li>,Female,36 to 45 years old,Secondary school/ high school completed,Likely
5154161734975488,<li>2020 11 17</li>,Female,16 to 25 years old,Secondary/high school,Very likely
6069251896246272,2020 <11>>> 16,Female,36 to 45 years old,University or college degree completed,Very likely
6192907930566656,  2020----11++++ 16,Female,26 to 35 years old,Secondary/high school,Unlikely
4854655738970112,2020 <12>>> 07,Male,Over 45 years old,College or university,Very likely
5239942927351808,<li>2020 11 23</li>,Female,36 to 45 years old,Some technical education (e.g polytechnic school),Very likely
5981731275669504,2021 <01>>> 07,Male,16 to 25 years old,Technical school diploma or degree completed,Unlikely
6553001612541952,<li>2020 11 18</li>,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
6007919989751808,  2020----12++++ 16,Male,26 to 35 years old,Secondary school/ high school completed,Unlikely
4830224731865088,<li>2020 11 16</li>,Female,16 to 25 years old,University or college degree completed,Very likely
6427661951041536,2020   11 16  ,Female,Over 45 years old,Some university or college,Likely
5678146805563392,2020   11 24  ,Male,Under 16,Secondary/high school,Very likely
5938119968030720,2020   11 18  ,Female,Over 45 years old,University or college degree completed,Very likely
6251825729896448,<li>2021 01 06</li>,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
6382260791279616,2020   11 16  ,Female,36 to 45 years old,University or college degree completed,Very likely
4826182932758528,2020   11 20  ,Female,36 to 45 years old,College or university,Likely
6015980619956224,  2021----01++++ 07,Male,16 to 25 years old,Some university or college,Very likely
4835575111876608,  2020----11++++ 27,Female,26 to 35 years old,Secondary school/ high school completed,Very unlikely
5706166232678400,2020   11 15  ,Female,16 to 25 years old,University or college degree completed,Neither likely nor unlikely
5391885154910208,  2020----11++++ 16,Male,36 to 45 years old,University or college degree completed,Neither likely nor unlikely
5744544919584768,  2020----11++++ 16,Female,Over 45 years old,Some primary education,Very likely
6406901991735296,  2020----11++++ 16,Female,36 to 45 years old,Post-graduate education,Very likely
5304116197982208,2021 <01>>> 06,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Likely
5457090920579072,2021   01 02  ,Female,26 to 35 years old,Technical school diploma or degree completed,Very likely
5617120487669760,2020   12 11  ,Male,16 to 25 years old,Secondary school/ high school completed,Likely
4927762071814144,  2021----01++++ 07,Male,16 to 25 years old,University or college degree completed,Neither likely nor unlikely
5070990540537856,<li>2021 01 08</li>,Male,16 to 25 years old,Secondary school/ high school completed,Likely
5729012866613248,2020   11 20  ,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
6504408486772736,<li>2020 11 16</li>,Male,Over 45 years old,University or college degree completed,Very likely
5355933392961536,2020   11 16  ,Female,26 to 35 years old,Technical school diploma or degree completed,Likely
4856962673278976,2020   12 17  ,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
6041807405449216,  2021----01++++ 13,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Very likely
5924332040880128,2020 <12>>> 07,Female,36 to 45 years old,University or college degree completed,Likely
4850287388131328,2020   12 10  ,Male,26 to 35 years old,Post graduate,Unlikely
6025730738880512,2021   01 15  ,Male,16 to 25 years old,Secondary school/ high school completed,Likely
6743922035654656,  2020----11++++ 17,Male,Over 45 years old,Secondary school/ high school completed,Very likely
5579150485356544,2020   12 07  ,Male,16 to 25 years old,Secondary school/ high school completed,Very unlikely
5408862051237888,2021   01 24  ,Female,16 to 25 years old,Some university or college,Likely
4544126524850176,2020 <12>>> 05,Female,36 to 45 years old,Post graduate,Very likely
5840224543571968,2020 <11>>> 16,Male,26 to 35 years old,University or college degree completed,Likely
6016057853870080,2020 <12>>> 05,Male,26 to 35 years old,Secondary school/ high school completed,Likely
5448480400343040,2020 <12>>> 08,Female,Over 45 years old,University or college degree completed,Very likely
5260578399715328,2020 <12>>> 05,Female,26 to 35 years old,Secondary school/ high school completed,Unlikely
5750228662878208,2020 <11>>> 21,Male,26 to 35 years old,Technical school diploma or degree completed,Likely
4570412530008064,  2020----11++++ 18,Female,26 to 35 years old,College or university,Likely
4709801599959040,  2020----11++++ 19,Male,16 to 25 years old,Technical school,Very likely
4970523544256512,  2021----01++++ 17,Male,16 to 25 years old,Technical school diploma or degree completed,Very likely
5132879391883264,  2020----12++++ 05,Female,26 to 35 years old,Post graduate,Likely
6396734654906368,<li>2020 11 28</li>,Male,36 to 45 years old,University or college degree completed,Unlikely
4570898935054336,  2020----11++++ 27,Male,26 to 35 years old,Some university or college,Very likely
4779007976669184,2020 <12>>> 01,Male,36 to 45 years old,Technical school,Likely
6353735791149056,2020   12 03  ,Female,26 to 35 years old,Technical school diploma or degree completed,Likely
6572374960111616,  2020----12++++ 13,Female,Over 45 years old,University or college degree completed,Very likely
6322525035560960,<li>2020 12 07</li>,Male,16 to 25 years old,Some primary education,Very likely
6060995775823872,<li>2021 01 17</li>,Male,Over 45 years old,University or college degree completed,Likely
