Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,Company,Region,Producer,Harvest.Year,Grading.Date,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Moisture,Color,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters
dane loraas,Mexico,,,,sustainable harvest,veracruz,Huatusco,2014,"April 18th, 2014",Washed / Wet,9.437447439389057,8.453115356606544,8.166924112887271,7.308564672744943,9.203473601352695,8.340463830953128,9.33,10.0,10.0,8.193347906086995,0.0,Green,m,,,
brent hall,Guatemala,,,,s&d coffee and tea,,,2012,"December 10th, 2013",Natural / Dry,8.866130327771403,9.132180893636457,6.6962455087448935,8.046281788815067,8.994113718477857,8.490346250789765,10.0,10.0,10.0,8.131313246306526,0.0,Blue-Green,m,,,
exportadora de cafe condor s.a,Colombia,various,,trilladora boananza,exportadora de cafe condor s.a,huila,varios,2013,"April 16th, 2013",Washed / Wet,5.886441058152647,6.179227339557668,8.034124548954477,8.59004390424745,9.22707583023838,8.595530220696192,10.0,10.0,10.0,8.555352272182944,0.11,Blue-Green,m,1750.0,1750.0,1750.0
exportadora de cafe condor s.a,Colombia,various,,trilladora boananza,exportadora de cafe condor s.a,huila,varios,2012,"October 9th, 2012",Washed / Wet,7.222237399186798,10.0,6.477463835130148,6.450833284673228,8.933423944658776,8.290637661370129,10.0,10.0,10.0,8.382252816571045,0.11,,m,1750.0,1750.0,1750.0
exportadora de cafe condor s.a,Colombia,,,trilladora boananza,exportadora de cafe condor s.a,huila,,2013,"February 27th, 2013",Washed / Wet,6.949477102494456,6.409259056760652,9.45499539433959,7.001997549499753,9.214741287098828,8.548002698922657,10.0,10.0,10.0,8.10185223326488,0.11,Green,m,1750.0,1750.0,1750.0
guillermo rojas saldana,Mexico,jamaica,,cuauhtemoc 321 col. trinidad de las huertas,,oaxaca,GUILLERMO ROJAS SALDAÑA,2012,"September 4th, 2012",Washed / Wet,5.3417502190598976,5.704546519312771,7.2925936777855584,6.154502783001652,9.63489235714251,8.475375386080074,10.0,10.0,10.0,8.157107766558259,0.1,Green,m,1250.0,1250.0,1250.0
organizaciones de productores de cafe colimense,Mexico,la timbuchera; el ocotito y la hortaliza,,beneficio cafetaleros del arrayanal,organizaciones de productores de cafe colimense sa de cv,colima,FEDERICO ENCISO MICHEL; LEODAN ENCISO FIGUEROA; JAIME LOPEZ LOPEZ,2012,"July 2nd, 2012",Washed / Wet,3.242769005233905,7.507208470923983,9.454127644260687,9.512132348208821,9.023024450557589,8.75817013464831,10.0,10.0,10.0,8.571219313165042,0.12,Green,m,1150.0,1150.0,1150.0
racafe & cia s.c.a,Colombia,,,,c.i.racafe & cia s.c.a,huila,LA PLATA,2012,"June 13th, 2012",Washed / Wet,7.135134249887428,6.444270573268526,8.908537733785309,6.310491321055888,8.559134973496189,8.553712178052791,10.0,10.0,10.0,7.9941380482777245,0.11,Green,m,1600.0,1950.0,1775.0
nucoffee,Brazil,fazenda chamusca,,,,south of minas,Mario Garcia Reis Neto,2011,"October 28th, 2011",,5.715250772277333,5.531692182893272,10.0,6.8646996466596,8.697394324096056,8.284907188479192,10.0,10.0,10.0,7.894371733355556,0.0,,m,900.0,1050.0,975.0
ipanema coffees,Brazil,fazenda capoeirnha,020/17,dry mill,ipanema coffees,south of minas,Ipanema Agricola S.A,2017 / 2018,"October 20th, 2017",Natural / Dry,6.4299959013812575,6.629989291499188,8.82605899409478,7.7568232973268225,9.617335199225952,8.466899280899165,10.0,10.0,10.0,8.321814815948223,0.11,Green,m,890.0,890.0,890.0
sanjava coffee,Indonesia,various,2,dry hull,pt. shriya artha nusantara,bali,vary,2017,"September 4th, 2017",Washed / Wet,8.963764758317645,6.6387312073508715,6.64922553419286,7.607679973969566,9.168199080971183,8.721011312577891,10.0,10.0,10.0,8.259746409129395,0.11,Green,m,1250.0,1250.0,1250.0
elsy reyes,Honduras,las cuchillas,165,cigrah s.a de c.v.,cigrah,comayagua,Nahun Maldonado,2017,"June 3rd, 2017",Washed / Wet,8.842578240367818,6.7795097600677385,8.097549131363715,7.0138791508455824,8.823952651212883,8.076707511636995,10.0,10.0,10.0,8.060120390331727,0.1,Green,m,1400.0,1400.0,1400.0
juan luis alvarado romero,Guatemala,la esperanza,11/23/0146,beneficio ixchel,"unex guatemala, s.a.",oriente,MARGARITA AVILA DE NUYENS,2016,"March 16th, 2016",Washed / Wet,7.22203409861552,5.352188883204662,9.534975915758876,7.068548993292795,9.461673957078563,8.348099221433662,10.0,10.0,10.0,7.620232962300795,0.1,Green,ft,3657.6,3657.6,3657.6
doi tung development project,Thailand,,,,doi tung development project,thailand,Doi Tung Development Project,2014,"June 9th, 2015",Washed / Wet,8.800040846723006,7.07705487308842,8.850661305149824,9.397794837597354,8.517347951512582,8.42554918454235,9.33,10.0,10.0,8.316295742797855,0.12,Green,m,800.0,800.0,800.0
松澤宏樹 koju matsuzawa,Thailand,,,,"coffeas co., ltd",chiangrai,"Coffeas Co., Ltd.",2014,"February 15th, 2015",Washed / Wet,9.249695558414775,8.257357923656116,8.746608616512718,5.173549547912824,9.623244379253704,8.597381538385957,10.0,10.0,10.0,8.000561430803918,0.11,,m,1400.0,1500.0,1450.0
shah plantations,Tanzania,shah plantation,,shah plantation,shah plantations,karatu arusha,Shah Plantations,2014,"December 18th, 2014",Washed / Wet,8.565706653290535,9.407510717816683,9.0287166631878,5.3411159236375365,8.58841528932858,8.517777733113926,10.0,10.0,10.0,8.249255165633265,0.12,Green,m,1600.0,1600.0,1600.0
amkeni gourmet coffee group,Tanzania,amkeni,,amkeni gourmet coffee group,amkeni gourmet coffee group,moshi,Amkeni Gourmet Coffee Group,2014,"December 12th, 2014",Washed / Wet,6.010689445219484,8.722378478393024,8.482689519739703,8.069255628596673,9.070528297291645,8.528679408891852,10.0,10.0,10.0,8.721526826560655,0.12,Bluish-Green,m,,,
lusso lab,Mexico,finca san el retiro,,,lusso coffee lab,chiapas,Santiago & Rosaura Arguello Campos,2013,"April 14th, 2014",Washed / Wet,6.671772674269695,6.0008424345570495,8.275387846067416,5.619042299811655,9.00900151552173,8.119294318835546,10.0,10.0,10.0,8.69353707634573,0.0,Green,m,1500.0,1700.0,1600.0
ipanema coffees,Brazil,fazenda rio verde,,ipanema coffees,ipanema coffees,south of minas,Ipanema Coffees,2013/2014,"January 14th, 2014",Semi-washed / Semi-pulped,5.290514186954397,6.008042719860897,9.17283049230016,6.07297910880685,4.7868742547499865,8.266798744983761,10.0,10.0,10.0,8.899535620328713,0.11,Bluish-Green,m,1260.0,1260.0,1260.0
juan luis alvarado romero,Guatemala,la union monte verde,,beneficio ixchel,"unex guatemala, s.a.",oriente,"AGRICOLA MONTE VERDE, S.A.",2013,"May 30th, 2013",Washed / Wet,7.8909675390054455,6.7283757410955545,8.59949791314529,8.680237597786045,8.798755011902724,8.592746779047681,10.0,10.0,10.0,8.76999300366215,0.12,Green,ft,3931.92,3931.92,3931.92
exportadora de cafe condor s.a,Colombia,,,trilladora boananza,exportadora de cafe condor s.a,huila,,2013,"May 7th, 2013",Washed / Wet,6.6449046840594335,5.799493506356561,7.861239228652438,9.85651539471802,8.682138371183237,8.769281898187813,10.0,10.0,10.0,8.640786542661395,0.11,Green,m,1750.0,1750.0,1750.0
juan luis alvarado romero,Guatemala,la esperanza y anexos,,beneficio ixchel,"unex guatemala, s.a.",oriente,MARGARITA DE NUYENS,2013,"February 26th, 2013",Washed / Wet,5.4096693382510885,7.608699077764919,7.253696063867498,9.166703345489694,9.06602587139561,8.428891397853143,10.0,10.0,10.0,8.33876874869271,0.11,Green,ft,3931.92,3931.92,3931.92
saul m. hernandez ramirez,Mexico,la pagua,,el mavodo,,san bartolo tutotepec,"VELASCO SAN AGUSTIN, NAZARIO",2012,"September 27th, 2012",Washed / Wet,8.546060027442332,6.6251696766010175,6.839175160677228,9.378999122598666,9.146600679088024,8.726698397532315,10.0,10.0,10.0,8.035486817587607,0.13,None,m,1679.0,1679.0,1679.0
enrique mitre lopez,Mexico,caltuchoco,,"zapotitlan de mendez, puebla",cafe de la sierra norte de puebla,zapotitlan de mendez,ENRIQUE MITRE LOPEZ,2012,"July 26th, 2012",Washed / Wet,5.7957234172075545,5.878586770361316,6.543950529201204,8.451270244171937,8.992421652150071,8.676180083695359,10.0,10.0,10.0,8.196228377997032,0.12,Green,m,1100.0,1100.0,1100.0
enrique eduardo lopez aguilar,Mexico,santa cruz - pante don manuel,,,finca santa cruz,la concordia,SUSANA LETICIA LOPEZ AGUILAR,2012,"June 7th, 2012",Semi-washed / Semi-pulped,6.2912560524855055,4.993744721311876,8.273811832848901,8.069266382696709,6.7245838643518425,8.360760318462567,10.0,10.0,10.0,8.31556300512497,0.11,,m,1650.0,1650.0,1650.0
juan luis alvarado romero,Guatemala,various,,,"waelti schoenfeld exportadores de cafe, s.a.",oriente,VARIOUS,2012,"March 26th, 2012",Natural / Dry,7.094381915136991,6.788286381037505,7.172709477336242,8.201864488960489,7.311266031863473,9.10728782384956,10.0,10.0,10.0,8.145813380484151,0.11,Green,m,,,
jacques pereira carneiro,Brazil,fazenda do sertao,,cocarive,exportadora de cafés carmo de minas ltda,carmo de minas,Nazareth Dias Pereira,2012,"March 16th, 2012",Semi-washed / Semi-pulped,6.758349996927652,5.602249338076004,7.207832395247594,7.480847321722345,5.018817349018441,8.561364829599691,10.0,10.0,10.0,8.199800271314876,0.0,Blue-Green,m,1250.0,1250.0,1250.0
racafe & cia s.c.a,Colombia,,,,c.i.racafe & cia s.c.a,huila,LA PLATA,2012,"March 5th, 2012",Washed / Wet,5.9851892636793265,6.310575192961599,6.009696283372698,7.345022322656356,8.877120627942016,8.188871462322822,10.0,10.0,10.0,8.852568167831826,0.11,Green,m,1600.0,1950.0,1775.0
kona pacific farmers cooperative,United States of America,,,,cqi,kona,,2012,"February 23rd, 2012",Washed / Wet,6.005540469534212,6.36783682833363,6.7920474963793165,8.220212306953668,8.741500099285103,8.663182288182531,10.0,10.0,10.0,8.195619866845346,0.12,Green,ft,,,
adam kline,Guatemala,,,,,huehuetenango,,,"July 23rd, 2010",,7.717097860872875,8.105589683856902,10.0,8.573562100237424,9.532565587972096,8.95500395797202,9.33,10.0,10.0,8.128078664349673,0.01,,m,1600.0,1600.0,1600.0
brian beck,Honduras,carrillo cooperativa,Zona: los imposibles,cohorsil,carrillo cooperativa,"comayagua, honduras",Danilo Carrillo,2017,"September 27th, 2017",Washed / Wet,7.924757700704527,3.857572611277898,8.942174369809795,7.738946040628967,9.169721717203993,8.782455012849164,10.0,10.0,10.0,8.329279375278393,0.12,Green,m,1500.0,1500.0,1500.0
juan luis alvarado romero,Guatemala,piamonte,11/23/0639,beneficio ixchel,"unex guatemala, s.a.",san marcos,JORGE LEAL,2017,"September 8th, 2017",Washed / Wet,5.77991966410163,10.0,8.83941340546125,8.198193662281176,9.397037843929562,8.550902714379575,10.0,10.0,10.0,8.489175723536977,0.1,Green,m,1700.0,1700.0,1700.0
juan luis alvarado romero,Guatemala,las merceditas,11/23/0366,beneficio ixchel,"unex guatemala, s.a.",san marcos,ANGEL DE LEON,2016,"June 1st, 2017",Washed / Wet,7.777874204587443,7.652748696072563,7.1084125752009015,8.743127855305103,8.98318129624575,8.161262614734014,10.0,10.0,10.0,8.55267241583504,0.12,Green,m,1700.0,1700.0,1700.0
juan luis alvarado romero,Guatemala,la esmeralda,11/23/0400,beneficio ixchel,"unex guatemala, s.a.",el progreso,JESUS RAMIREZ,2017,"June 1st, 2017",Washed / Wet,3.810778542563676,6.235944384636526,7.417047208735303,6.700866301789332,8.925973820062115,8.76377658688946,10.0,10.0,10.0,8.049576254730775,0.12,Green,ft,473.65920000000017,473.65920000000017,473.65920000000017
juan luis alvarado romero,Guatemala,providencia,11/43367/12,beneficio 2000,asociación nacional del café - anacafe -,santa rosa,"PLANTACIONES AGROPECUARIAS, S.A.",2017,"January 20th, 2017",Washed / Wet,8.448518225992991,9.52137096681448,10.0,7.334049108197043,9.232922758363824,8.287520866875377,10.0,10.0,10.0,8.344097597620351,0.11,Green,m,,,
racafe & cia s.c.a,Colombia,,3-37-4434,bachue,racafe & cia s.c.a,guayata,,2016,"August 5th, 2016",Washed / Wet,4.881524408597167,8.364215435862379,8.492425167567607,6.273179204707493,9.3466099264469,8.561218484018951,10.0,10.0,10.0,8.68223761985927,0.11,Green,m,1600.0,1600.0,1600.0
yunnan coffee exchange,China,menglian gao sanlin coffee factory,YNC-16047,menglian gao sanlin coffee factory,yunnan coffee exchange,yunnan,Menglian Gao Sanlin Coffee Factory,2015,"April 6th, 2016",Washed / Wet,8.543566614548688,6.810338885565423,8.169867914721761,9.49859797313252,9.41119871511844,8.423290052411657,10.0,10.0,10.0,8.47461055779902,0.1,Green,m,1600.0,1600.0,1600.0
bourbon specialty coffees,Brazil,,43102245 - P4615,dinamo armazens gerais ltda,bourbon specialty coffees,campos altos - cerrado,,2016,"January 12th, 2016",,7.5328709629551485,7.5488137218569245,6.028079426703215,7.219834196691937,8.62387607813725,8.174480847676145,10.0,10.0,10.0,8.311610860013348,0.11,Green,m,,,
gladness obed pallangyo,Tanzania,nguruma,,,tawoca,arusha meru,GLADNESS OBED PALLANGYO,2015/2016,"November 16th, 2015",Washed / Wet,4.8550004200391745,5.458843710505866,8.34652794802719,7.116050134756238,8.40288869619448,8.235671115873165,10.0,10.0,10.0,8.728581577486787,0.13,Green,m,2285.0,2285.0,2285.0
ipanema coffees,Brazil,rio verde,,ipanema comercial e exportadora sa,ipanema coffees,south of minas,Ipanema Agrícola SA,2015/2016,"October 8th, 2015",Natural / Dry,4.868807103688521,9.222562114904557,6.9875225061557495,10.0,6.881231937482221,8.94744370486876,10.0,10.0,10.0,8.823894571351989,0.0,Green,m,1.0,1.0,1.0
the coffee source inc.,Guatemala,several,,ixchel,the coffee source inc.,atitlan,UNEX,2013,"December 18th, 2014",Washed / Wet,8.511647867417858,5.7306924005312325,6.326984530845264,8.371023718285644,8.884522960427368,8.110938639427804,10.0,10.0,10.0,8.280102263148503,0.1,Green,m,1400.0,1400.0,1400.0
productos y servicios chilindron s.a. de c.v.,Mexico,los llanitos,,la yerba,productos y servicios chilindron s.a. de c.v.,la yerba,AVELINO CHAVEZ REYNA,2014,"August 14th, 2014",Washed / Wet,6.378633921619383,6.665170837055133,5.444845279495503,9.161796461152171,9.655701375842721,8.72824339811519,10.0,10.0,10.0,8.110987846835638,0.11,Green,m,1296.0,1296.0,1296.0
nucoffee,Brazil,fazenda serra negra,,,nucoffee,south of minas,Betina Vilela Reis,2012,"May 8th, 2014",Semi-washed / Semi-pulped,5.681766258982519,4.706275635826693,10.0,6.554323422433495,5.497432022590253,8.34599966451018,10.0,10.0,10.0,7.6967505876679025,0.12,Blue-Green,m,1000.0,1000.0,1000.0
dane loraas,Peru,,,,sustainable harvest,peru,,2013,"January 21st, 2014",Washed / Wet,7.106719456450285,7.039935219386259,8.886086236720375,9.952281335885754,9.220500002435976,8.673539702262339,9.33,10.0,10.0,8.147316572497187,0.0,Green,m,,,
ipanema coffees,Brazil,fazenda rio verde,,ipanema coffees,ipanema coffees,south of minas,Ipanema Coffees,2013/2014,"December 30th, 2013",Natural / Dry,3.92391103364896,7.114038759034313,10.0,5.336873645706879,8.39047064386469,7.9680329654021715,10.0,10.0,10.0,8.079531167698658,0.0,Green,m,1260.0,1260.0,1260.0
manuel herrera juarez,Mexico,finca los barreales,,finca los barreales,,veracruz,MANUEL HERRERA JUAREZ,2013,"December 12th, 2013",Washed / Wet,4.761724963342567,9.16878470229792,8.780093263130587,6.065406295738517,8.620444132386893,8.92139847116933,9.33,10.0,10.0,7.974051884188424,0.12,Green,m,1170.0,1170.0,1170.0
brent hall,Honduras,,,,s&d coffee and tea,,,2012,"December 10th, 2013",Washed / Wet,8.849933742534569,5.203481752939144,6.482186559196119,7.626309409032675,8.956948792341667,8.510318141950076,10.0,10.0,10.0,7.948025940550475,0.09,None,m,,,
racafe & cia s.c.a,Colombia,,,,racafe & cia s.c.a,huila,,2013,"May 31st, 2013",Washed / Wet,5.052844251319759,3.398255956401488,8.1921816196436,7.0434343104022625,9.587369963445877,8.666326574978138,10.0,10.0,10.0,8.536252298645746,0.11,Green,m,1600.0,1950.0,1775.0
nestor mendez gomez,Mexico,cipresal,,"angel albino corzo, chiapas",cesmach s.c.,chiapas,EMPERATRIZ GARCIA MUÑOZ,2013,"March 29th, 2013",Washed / Wet,5.111997558494153,5.264635909732188,6.822319974525678,9.944834109938283,9.492726015129037,7.98865412161047,10.0,10.0,10.0,8.277672197535319,0.12,Green,m,1560.0,1560.0,1560.0
jesus salazar velasco,Mexico,pante san pedro,,"san pedro cotzilnam, municipio de aldama, chiapas",carajillo café sa de cv,san pedro cotzilnam,VICTOR MANUEL LOPEZ VAZQUEZ,2012,"September 11th, 2012",Semi-washed / Semi-pulped,9.000588973563111,5.863484324742942,8.054428262237117,7.402348805584728,8.553381369104386,8.35059085717116,10.0,10.0,10.0,8.88834632217333,0.13,Green,m,1400.0,1400.0,1400.0
"el equimite, cafetal biodinámico",Mexico,"cafetal el equimite, rancho agroecológico",,"cafetal el equimite, rancho agroecológico",,coatepec,GIBRAN LEONARDO CERVANTES COVARRUBIAS,2012,"September 10th, 2012",Washed / Wet,8.276128354460349,6.925438260967272,7.323457786539191,7.420911624201278,8.612191635519794,8.584097425835925,10.0,10.0,10.0,7.967336190493952,0.14,Green,m,1300.0,1300.0,1300.0
manuel herrera juarez,Mexico,los barreales 1112lbcat_s110312,,"los barreales, teocelo, veracruz",finca los barreales,xalapa,MANUEL HERRERA JUAREZ,2012,"August 31st, 2012",Washed / Wet,5.782025405444977,8.72588668115343,9.908886132592425,8.480377948478122,9.015571027826962,8.053883443517545,10.0,10.0,10.0,8.47970315103051,0.13,Green,m,1170.0,1170.0,1170.0
dario cesar galeana sanchez,Mexico,corral del diablo lote 1,,corral del diablo lote 1,,zihuatanejo de azueta,DARIO FRANCISCO GALEANA SOLIS,2012,"July 25th, 2012",Washed / Wet,5.35695127460283,5.415594468081063,8.280193200627137,8.75038702542312,8.575512383385622,8.398618033948424,10.0,10.0,10.0,8.237537399640027,0.11,Green,m,1300.0,1300.0,1300.0
jose daniel cobilt castro,Mexico,cañada fria,,huatusco,,veracruz,JOSE DANIEL COBILT CASTRO,2012,"July 11th, 2012",Washed / Wet,7.007016293290181,7.8476452057937855,10.0,6.49044827626307,9.03915309484577,8.35507592273129,10.0,10.0,10.0,8.091412279053149,0.14,Green,m,1350.0,1350.0,1350.0
alvaro quiros perez,Mexico,finca nextlalpa,,xicotepec de juarez,,xicotepec de juarez,"ALVARO QUIROS PEREZ, MIGUEL QUIROZ PEREZ",2012,"July 3rd, 2012",Washed / Wet,7.409721977602173,8.420292975173941,8.992131249497579,7.2591581403721674,9.062727083424893,8.192147509478563,10.0,10.0,10.0,9.066051438708843,0.11,Green,m,1150.0,1150.0,1150.0
olivia hernandez virves,Mexico,santa rosa,,,,progreso santa rosa teocelo,OLIVIA HERNANDEZ VIRVES,2012,"June 6th, 2012",Washed / Wet,4.519684907056375,6.398651019180173,7.972196102988117,7.44180209769946,8.688145569622144,8.15238061964681,10.0,10.0,10.0,7.897016769360051,0.13,,m,1250.0,1250.0,1250.0
finca las nieves,Mexico,fln mirador,,finca las nieves,finca las nieves,fln mirador,ROBIN CLEAVER,2012,"April 9th, 2012",Washed / Wet,4.946107812891189,4.683482019090988,8.888447303694708,5.116742668292964,8.342594126009734,8.516982965044969,10.0,10.0,10.0,8.051535777525805,0.12,Bluish-Green,m,1450.0,1450.0,1450.0
carcafe ltda ci,Colombia,,,,carcafe ltda,huila,JAIME PULIDO / ALBINO MAHECHA / FREDDY MENDEZ,2012,"January 31st, 2012",Natural / Dry,6.3131411170852125,5.7252903885037485,9.03494159853792,7.847807536137093,9.268380022837103,8.420303812492143,10.0,10.0,10.0,8.470465685560841,0.0,,m,442.0,442.0,442.0
nucoffee,Brazil,santa mariana,,,nucoffee,south of minas,Glycia Maria,2012,"January 23rd, 2012",Natural / Dry,5.764080924228879,5.8496346495115095,8.309097012720176,4.6220515005911365,6.452640448551122,8.310732832425696,10.0,10.0,10.0,8.110730603724408,0.11,Blue-Green,m,,,
exportadora de cafe condor s.a,Colombia,,,trilladora bonanza - armenia quindioa,exportadora de cafe condor s.a,huila,,2011,"December 22nd, 2011",Washed / Wet,7.2227709401876306,3.545459269244829,10.0,8.653263159359922,8.606783797533671,8.75946686800084,10.0,10.0,10.0,7.620004860784321,0.0,Green,m,1750.0,1750.0,1750.0
exportadora de cafe condor s.a,Colombia,,,trilladora bonanza - armenia quindioa,,huila,,3T/2011,"September 22nd, 2011",,7.203439675540419,5.693054882815124,8.774577905175034,6.230169138775567,7.452900857054168,8.620175661399431,10.0,10.0,10.0,8.461765281537764,0.02,,m,1750.0,1750.0,1750.0
bismarck castro,Honduras,los hicaques,63,cigrah s.a de c.v.,cigrah s.a de c.v,comayagua,Reinerio Zepeda,2017,"April 6th, 2017",Washed / Wet,3.958106479911693,7.965109516715972,6.597670122659091,9.989596666811227,9.04705056618288,8.579141700701651,10.0,10.0,10.0,8.550111860728885,0.1,Green,m,1396.0,1396.0,1396.0
